Sequence(s)	CRISPR array(s)	Nb CRISPRs	Evidence-levels	Cas cluster(s)	Nb Cas	Cas Types/Subtypes
NODE_1_length_449208_cov_273_740576		0	ND
NODE_2_length_388718_cov_266_008226		0	ND
NODE_3_length_376770_cov_278_811608		0	ND
NODE_4_length_324360_cov_278_825430		0	ND
NODE_5_length_324225_cov_276_801943		0	ND
NODE_6_length_296817_cov_269_697572		0	ND
NODE_7_length_282381_cov_276_200892	NODE_7_length_282381_cov_276_200892_1[98084;100126] (evidence-level=4), NODE_7_length_282381_cov_276_200892_2[116258;117265] (evidence-level=4), NODE_7_length_282381_cov_276_200892_3[117339;117733] (evidence-level=4),	3	Nb_arrays_evidence-level_1=0,Nb_arrays_evidence-level_2=0,Nb_arrays_evidence-level_3=0,Nb_arrays_evidence-level_4=3	CAS-TypeIE[107702;116161],	1	CAS-TypeIE (n=1), 
NODE_8_length_248153_cov_263_142420		0	ND
NODE_9_length_222932_cov_277_756924		0	ND
NODE_10_length_185351_cov_266_058701		0	ND
NODE_11_length_178284_cov_268_579490		0	ND
NODE_12_length_159753_cov_284_886868		0	ND
NODE_13_length_152764_cov_271_939571		0	ND
NODE_14_length_149539_cov_280_662379		0	ND
NODE_15_length_149411_cov_264_275510		0	ND
NODE_16_length_109439_cov_285_910517	NODE_16_length_109439_cov_285_910517_1[25492;25601] (evidence-level=1),	1	Nb_arrays_evidence-level_1=1,Nb_arrays_evidence-level_2=0,Nb_arrays_evidence-level_3=0,Nb_arrays_evidence-level_4=0		0
NODE_17_length_93945_cov_503_078379		0	ND
NODE_18_length_90491_cov_277_995953		0	ND
NODE_19_length_82101_cov_264_918655		0	ND
NODE_20_length_81304_cov_278_749880		0	ND
NODE_21_length_74291_cov_295_471550		0	ND
NODE_22_length_51460_cov_265_807392		0	ND
NODE_23_length_47098_cov_268_778819		0	ND
NODE_24_length_44649_cov_279_346728		0	ND
NODE_25_length_40329_cov_506_460843		0	ND
NODE_26_length_36543_cov_278_861900		0	ND
NODE_27_length_35524_cov_276_014040		0	ND
NODE_28_length_32701_cov_287_246830		0	ND
NODE_29_length_26108_cov_283_999539		0	ND
NODE_30_length_22041_cov_262_809697		0	ND
NODE_31_length_21288_cov_279_721189		0	ND
NODE_32_length_21175_cov_272_119223		0	ND
NODE_33_length_19756_cov_274_267093		0	ND
